Period,fin_year,Sell-to Customer Code,ItemNo,Description,Month,MM-YY,Month_Name,Posting Date,Location Name,Item Class,Target Group,Marketing_Terminology,Quantity,AmountLc,ItemTn
64,'20-21,CID2780,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,20-Oct,Oct,19-10-2020,Chennai,PIPES,TAPI,AP ISI,50,0.494823,0.3945
64,'20-21,CID2791,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,20-Oct,Oct,19-10-2020,Chennai,PIPES,TAPI,AP ISI,30,0.317728,0.2367
64,'20-21,CID1260,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,20-Oct,Oct,20-10-2020,Chennai,PIPES,TAPI,AP ISI,50,0.495194,0.3945
64,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,20-Oct,Oct,20-10-2020,Chennai,PIPES,TAPI,AP ISI,180,1.420236,1.4202
64,'20-21,CID3621,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,20-Oct,Oct,21-10-2020,Chennai,PIPES,TAPI,AP ISI,150,1.543695,1.1835
64,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,20-Oct,Oct,22-10-2020,Chennai,PIPES,TAPI,AP ISI,75,0.591765,0.59175
64,'20-21,CID3181,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,20-Oct,Oct,24-10-2020,Chennai,PIPES,TAPI,AP ISI,30,0.305523,0.2367
64,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,20-Oct,Oct,26-10-2020,Chennai,PIPES,TAPI,AP ISI,48,0.378729,0.37872
64,'20-21,CID4001,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,20-Oct,Oct,26-10-2020,Chennai,PIPES,TAPI,AP ISI,100,1.02913,0.789
64,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,20-Oct,Oct,27-10-2020,Chennai,PIPES,TAPI,AP ISI,75,0.591765,0.59175
64,'20-21,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,20-Oct,Oct,28-10-2020,Chennai,PIPES,TAPI,AP ISI,50,0.509586,0.3945
64,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,20-Oct,Oct,28-10-2020,Chennai,PIPES,TAPI,AP ISI,70,0.552314,0.5523
64,'20-21,CID3910,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,20-Oct,Oct,29-10-2020,Chennai,PIPES,TAPI,AP ISI,30,0.296894,0.2367
64,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,20-Oct,Oct,29-10-2020,Chennai,PIPES,TAPI,AP ISI,75,0.591765,0.59175
64,'20-21,CID3597,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,20-Oct,Oct,30-10-2020,Chennai,PIPES,TAPI,AP ISI,75,0.772804,0.59175
64,'20-21,CID3083,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,20-Oct,Oct,30-10-2020,Chennai,PIPES,TAPI,AP ISI,30,0.308739,0.2367
64,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,20-Oct,Oct,30-10-2020,Chennai,PIPES,TAPI,AP ISI,80,0.631216,0.6312
64,'20-21,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,20-Oct,Oct,31-10-2020,Chennai,PIPES,TAPI,AP ISI,50,0.514951,0.3945
64,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,20-Oct,Oct,31-10-2020,Chennai,PIPES,TAPI,AP ISI,275,2.169805,2.16975
64,'20-21,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,20-Oct,Oct,31-10-2020,Chennai,PIPES,TAPI,AP ISI,250,2.521114,1.9725
64,'20-21,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,20-Oct,Oct,31-10-2020,Chennai,PIPES,TAPI,AP ISI,300,3.089705,2.367
65,'20-21,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,20-Nov,Nov,2/11/2020,Chennai,PIPES,TAPI,AP ISI,75,0.76438,0.59175
65,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,20-Nov,Nov,4/11/2020,Chennai,PIPES,TAPI,AP ISI,140,1.104628,1.1046
65,'20-21,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,20-Nov,Nov,6/11/2020,Chennai,PIPES,TAPI,AP ISI,250,2.574754,1.9725
65,'20-21,CID3012,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,20-Nov,Nov,6/11/2020,Chennai,PIPES,TAPI,AP ISI,100,1.029901,0.789
65,'20-21,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,20-Nov,Nov,9/11/2020,Chennai,PIPES,TAPI,AP ISI,50,0.530473,0.3945
65,'20-21,CID2950,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,20-Nov,Nov,10/11/2020,Trichy,PIPES,TAPI,AP ISI,7,0.078339,0.05523
65,'20-21,CID3623,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,20-Nov,Nov,11/11/2020,Chennai,PIPES,TAPI,AP ISI,150,1.544853,1.1835
65,'20-21,CID1023,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,20-Nov,Nov,12/11/2020,Hubli,PIPES,TAPI,AP ISI,75,0.770654,0.59175
65,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,20-Nov,Nov,13-11-2020,Chennai,PIPES,TAPI,AP ISI,80,0.631216,0.6312
65,'20-21,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,20-Nov,Nov,18-11-2020,Chennai,PIPES,TAPI,AP ISI,50,0.530473,0.3945
65,'20-21,CID3083,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,20-Nov,Nov,19-11-2020,Chennai,PIPES,TAPI,AP ISI,50,0.530473,0.3945
65,'20-21,CID3766,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,20-Nov,Nov,19-11-2020,Chennai,PIPES,TAPI,AP ISI,50,0.530226,0.3945
65,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,20-Nov,Nov,19-11-2020,Chennai,PIPES,TAPI,AP ISI,85,0.670667,0.67065
65,'20-21,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,20-Nov,Nov,20-11-2020,Chennai,PIPES,TAPI,AP ISI,50,0.530473,0.3945
65,'20-21,CID2545,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,20-Nov,Nov,23-11-2020,Chennai,PIPES,TAPI,AP ISI,175,1.856657,1.38075
65,'20-21,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,20-Nov,Nov,23-11-2020,Chennai,PIPES,TAPI,AP ISI,100,1.060947,0.789
65,'20-21,CID1260,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,20-Nov,Nov,23-11-2020,Chennai,PIPES,TAPI,AP ISI,60,0.636568,0.4734
65,'20-21,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,20-Nov,Nov,23-11-2020,Chennai,PIPES,TAPI,AP ISI,175,1.856657,1.38075
65,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,20-Nov,Nov,24-11-2020,Chennai,PIPES,TAPI,AP ISI,200,1.57804,1.578
65,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,20-Nov,Nov,27-11-2020,Chennai,PIPES,TAPI,AP ISI,52,0.41029,0.41028
65,'20-21,CID4152,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,20-Nov,Nov,28-11-2020,Chennai,PIPES,TAPI,AP ISI,100,1.113382,0.789
65,'20-21,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,20-Nov,Nov,29-11-2020,Chennai,PIPES,TAPI,AP ISI,50,0.557108,0.3945
65,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,20-Nov,Nov,29-11-2020,Chennai,PIPES,TAPI,AP ISI,52,0.41029,0.41028
65,'20-21,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,20-Nov,Nov,30-11-2020,Chennai,PIPES,TAPI,AP ISI,75,0.729401,0.59175
66,'20-21,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,20-Dec,Dec,1/12/2020,Chennai,PIPES,TAPI,AP ISI,100,1.114217,0.789
66,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,20-Dec,Dec,2/12/2020,Chennai,PIPES,TAPI,AP ISI,50,0.39451,0.3945
66,'20-21,CID2950,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,20-Dec,Dec,3/12/2020,Trichy,PIPES,TAPI,AP ISI,7,0.082282,0.05523
66,'20-21,CID3181,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,20-Dec,Dec,3/12/2020,Chennai,PIPES,TAPI,AP ISI,50,0.557108,0.3945
66,'20-21,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,20-Dec,Dec,4/12/2020,Chennai,PIPES,TAPI,AP ISI,100,1.114217,0.789
66,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,20-Dec,Dec,4/12/2020,Chennai,PIPES,TAPI,AP ISI,200,1.57804,1.578
66,'20-21,CID3862,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,20-Dec,Dec,5/12/2020,Chennai,PIPES,TAPI,AP ISI,100,1.114217,0.789
66,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,20-Dec,Dec,6/12/2020,Chennai,PIPES,TAPI,AP ISI,150,1.18353,1.1835
66,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,20-Dec,Dec,7/12/2020,Chennai,PIPES,TAPI,AP ISI,200,1.57804,1.578
66,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,20-Dec,Dec,8/12/2020,Chennai,PIPES,TAPI,AP ISI,170,1.341334,1.3413
66,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,20-Dec,Dec,12/12/2020,Chennai,PIPES,TAPI,AP ISI,100,0.972529,0.789
66,'20-21,CID3016,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,20-Dec,Dec,15-12-2020,Hubli,PIPES,TAPI,AP ISI,10,0.117983,0.0789
66,'20-21,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,20-Dec,Dec,30-12-2020,Chennai,PIPES,TAPI,AP ISI,50,0.579403,0.3945
66,'20-21,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,20-Dec,Dec,31-12-2020,Trichy,PIPES,TAPI,AP ISI,189,2.246736,1.49121
67,'20-21,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,21-Jan,Jan,6/1/2021,Chennai,PIPES,TAPI,AP ISI,225,2.635994,1.77525
67,'20-21,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,21-Jan,Jan,6/1/2021,Chennai,PIPES,TAPI,AP ISI,250,3.071061,1.9725
67,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,21-Jan,Jan,6/1/2021,Chennai,PIPES,TAPI,AP ISI,270,2.130354,2.1303
67,'20-21,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,21-Jan,Jan,7/1/2021,Chennai,PIPES,TAPI,AP ISI,200,2.48145,1.578
67,'20-21,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,21-Jan,Jan,7/1/2021,Chennai,PIPES,TAPI,AP ISI,300,3.685273,2.367
67,'20-21,CID0187,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,21-Jan,Jan,7/1/2021,Chennai,PIPES,TAPI,AP ISI,10,0.122842,0.0789
67,'20-21,CID4064,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,21-Jan,Jan,8/1/2021,Chennai,PIPES,TAPI,AP ISI,100,0.879145,0.789
67,'20-21,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,21-Jan,Jan,8/1/2021,Chennai,PIPES,TAPI,AP ISI,150,1.91644,1.1835
67,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,21-Jan,Jan,8/1/2021,Chennai,PIPES,TAPI,AP ISI,280,2.209256,2.2092
67,'20-21,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,21-Jan,Jan,9/1/2021,Chennai,PIPES,TAPI,AP ISI,50,0.638813,0.3945
67,'20-21,CID2545,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,21-Jan,Jan,12/1/2021,Chennai,PIPES,TAPI,AP ISI,200,2.555253,1.578
67,'20-21,CID3954,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,21-Jan,Jan,12/1/2021,Chennai,PIPES,TAPI,AP ISI,50,0.614212,0.3945
67,'20-21,CID3910,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,21-Jan,Jan,18-01-2021,Chennai,PIPES,TAPI,AP ISI,20,0.245684,0.1578
67,'20-21,CID1099,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,21-Jan,Jan,19-01-2021,Chennai,PIPES,TAPI,AP ISI,50,0.625504,0.3945
67,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,21-Jan,Jan,20-01-2021,Chennai,PIPES,TAPI,AP ISI,150,1.18353,1.1835
67,'20-21,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,21-Jan,Jan,20-01-2021,Chennai,PIPES,TAPI,AP ISI,100,1.228424,0.789
67,'20-21,CID3801,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,21-Jan,Jan,21-01-2021,Hubli,PIPES,TAPI,AP ISI,70,0.892838,0.5523
67,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,21-Jan,Jan,23-01-2021,Chennai,PIPES,TAPI,AP ISI,150,1.18353,1.1835
67,'20-21,CID1260,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,21-Jan,Jan,25-01-2021,Chennai,PIPES,TAPI,AP ISI,50,0.638813,0.3945
67,'20-21,CID3862,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,21-Jan,Jan,27-01-2021,Chennai,PIPES,TAPI,AP ISI,100,1.277626,0.789
67,'20-21,CID3801,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,21-Jan,Jan,28-01-2021,Hubli,PIPES,TAPI,AP ISI,30,0.382644,0.2367
67,'20-21,CID3181,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,21-Jan,Jan,30-01-2021,Chennai,PIPES,TAPI,AP ISI,10,0.122439,0.0789
67,'20-21,CID3012,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,21-Jan,Jan,31-01-2021,Chennai,PIPES,TAPI,AP ISI,50,0.612196,0.3945
68,'20-21,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,1/2/2021,Chennai,PIPES,TAPI,AP ISI,400,3.438359,3.156
68,'20-21,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,2/2/2021,Chennai,PIPES,TAPI,AP ISI,400,3.438359,3.156
68,'20-21,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,3/2/2021,Chennai,PIPES,TAPI,AP ISI,400,3.438359,3.156
68,'20-21,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,4/2/2021,Chennai,PIPES,TAPI,AP ISI,125,1.568567,0.98625
68,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,4/2/2021,Chennai,PIPES,TAPI,AP ISI,450,5.293914,3.5505
68,'20-21,CID3181,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,8/2/2021,Chennai,PIPES,TAPI,AP ISI,20,0.25097,0.1578
68,'20-21,CID1260,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,9/2/2021,Chennai,PIPES,TAPI,AP ISI,25,0.313713,0.19725
68,'20-21,CID3233,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,9/2/2021,Chennai,PIPES,TAPI,AP ISI,40,0.501565,0.3156
68,'20-21,CID3953,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,10/2/2021,Chennai,PIPES,TAPI,AP ISI,125,1.567391,0.98625
68,'20-21,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,10/2/2021,Chennai,PIPES,TAPI,AP ISI,450,3.868154,3.5505
68,'20-21,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,11/2/2021,Chennai,PIPES,TAPI,AP ISI,250,2.148974,1.9725
68,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,11/2/2021,Chennai,PIPES,TAPI,AP ISI,450,5.293914,3.5505
68,'20-21,CID4152,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,11/2/2021,Chennai,PIPES,TAPI,AP ISI,50,0.626956,0.3945
68,'20-21,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,12/2/2021,Chennai,PIPES,TAPI,AP ISI,150,1.88228,1.1835
68,'20-21,CID3041,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,12/2/2021,Hubli,PIPES,TAPI,AP ISI,25,0.319339,0.19725
68,'20-21,CID4042,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,13-02-2021,Chennai,PIPES,TAPI,AP ISI,450,5.293914,3.5505
68,'20-21,CID0187,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,16-02-2021,Chennai,PIPES,TAPI,AP ISI,25,0.313713,0.19725
68,'20-21,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,17-02-2021,Chennai,PIPES,TAPI,AP ISI,450,3.868154,3.5505
68,'20-21,CID3621,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,17-02-2021,Chennai,PIPES,TAPI,AP ISI,140,1.755478,1.1046
68,'20-21,CID3862,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,17-02-2021,Chennai,PIPES,TAPI,AP ISI,80,1.003883,0.6312
68,'20-21,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,17-02-2021,Chennai,PIPES,TAPI,AP ISI,50,0.627426,0.3945
68,'20-21,CID3910,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,18-02-2021,Chennai,PIPES,TAPI,AP ISI,150,1.876514,1.1835
68,'20-21,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,18-02-2021,Chennai,PIPES,TAPI,AP ISI,300,2.578769,2.367
68,'20-21,CID2950,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,18-02-2021,Trichy,PIPES,TAPI,AP ISI,7,0.092654,0.05523
68,'20-21,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,19-02-2021,Chennai,PIPES,TAPI,AP ISI,100,1.176425,0.789
68,'20-21,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,20-02-2021,Chennai,PIPES,TAPI,AP ISI,250,2.148974,1.9725
68,'20-21,CID0101,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,21-02-2021,Chennai,PIPES,TAPI,AP ISI,75,0.940435,0.59175
68,'20-21,CID3623,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,21-02-2021,Chennai,PIPES,TAPI,AP ISI,140,1.756795,1.1046
68,'20-21,CID3766,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,21-02-2021,Chennai,PIPES,TAPI,AP ISI,25,0.313713,0.19725
68,'20-21,CID0187,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,21-02-2021,Chennai,PIPES,TAPI,AP ISI,10,0.125485,0.0789
68,'20-21,CID2545,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,22-02-2021,Chennai,PIPES,TAPI,AP ISI,200,2.509707,1.578
68,'20-21,CID1099,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,23-02-2021,Chennai,PIPES,TAPI,AP ISI,150,1.88228,1.1835
68,'20-21,CID0487,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,23-02-2021,Chennai,PIPES,TAPI,AP ISI,100,1.254853,0.789
68,'20-21,CID3232,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,23-02-2021,Chennai,PIPES,TAPI,AP ISI,200,2.509707,1.578
68,'20-21,CID3742,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,25-02-2021,Chennai,PIPES,TAPI,AP ISI,40,0.501941,0.3156
68,'20-21,CID3954,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,25-02-2021,Chennai,PIPES,TAPI,AP ISI,100,1.254853,0.789
68,'20-21,CID0562,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,26-02-2021,Chennai,PIPES,TAPI,AP ISI,120,1.534751,0.9468
68,'20-21,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,21-Feb,Feb,27-02-2021,Chennai,PIPES,TAPI,AP ISI,300,3.839756,2.367
69,'20-21,CID3233,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,21-Mar,Mar,1/3/2021,Chennai,PIPES,TAPI,AP ISI,50,0.639479,0.3945
69,'20-21,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,21-Mar,Mar,2/3/2021,Chennai,PIPES,TAPI,AP ISI,100,1.199923,0.789
69,'20-21,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,21-Mar,Mar,2/3/2021,Chennai,PIPES,TAPI,AP ISI,300,3.599771,2.367
69,'20-21,CID3012,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,21-Mar,Mar,2/3/2021,Chennai,PIPES,TAPI,AP ISI,100,1.279918,0.789
69,'20-21,CID1260,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,21-Mar,Mar,3/3/2021,Chennai,PIPES,TAPI,AP ISI,50,0.639959,0.3945
69,'20-21,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,21-Mar,Mar,4/3/2021,Chennai,PIPES,TAPI,AP ISI,100,1.279918,0.789
69,'20-21,CID1023,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,21-Mar,Mar,5/3/2021,Hubli,PIPES,TAPI,AP ISI,20,0.255352,0.1578
69,'20-21,CID3280,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,21-Mar,Mar,5/3/2021,Chennai,PIPES,TAPI,AP ISI,150,1.799885,1.1835
69,'20-21,CID3232,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,21-Mar,Mar,8/3/2021,Chennai,PIPES,TAPI,AP ISI,200,2.713436,1.578
69,'20-21,CID2204,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,21-Mar,Mar,9/3/2021,Chennai,PIPES,TAPI,AP ISI,100,1.341382,0.789
69,'20-21,CID3766,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,21-Mar,Mar,10/3/2021,Chennai,PIPES,TAPI,AP ISI,75,1.017538,0.59175
69,'20-21,CID4152,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,21-Mar,Mar,10/3/2021,Chennai,PIPES,TAPI,AP ISI,150,2.033551,1.1835
69,'20-21,CID2950,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,21-Mar,Mar,10/3/2021,Trichy,PIPES,TAPI,AP ISI,7,0.100172,0.05523
69,'20-21,CID2957,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,21-Mar,Mar,10/3/2021,Chennai,PIPES,TAPI,AP ISI,60,0.804226,0.4734
69,'20-21,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,21-Mar,Mar,12/3/2021,Chennai,PIPES,TAPI,AP ISI,100,1.199923,0.789
69,'20-21,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,21-Mar,Mar,12/3/2021,Chennai,PIPES,TAPI,AP ISI,50,0.678359,0.3945
69,'20-21,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,21-Mar,Mar,12/3/2021,Chennai,PIPES,TAPI,AP ISI,100,1.271923,0.789
69,'20-21,CID4138,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,21-Mar,Mar,12/3/2021,Chennai,PIPES,TAPI,AP ISI,150,1.918439,1.1835
69,'20-21,CID4287,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,21-Mar,Mar,12/3/2021,Chennai,PIPES,TAPI,AP ISI,30,0.383687,0.2367
